ids,text,target
1467947104,hates waiting for mails ,0
1467947557,wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night,0
1467947713,"Why Kutner? I mean I knew something was going to happen to someone but it was so sad. I &lt;3 House and it was well done, but I'm still sad ",0
1467947913,@JonathanRKnight aw ok goonite....  ,0
1467948169,ill so i cant go to the cinema!! ,0
1467948434,Fell asleep . . . Really didn't mean too  *christina*,0
1467948521,"@KelleyRowe hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep ",0
1467948526,my lymph nodes are as massive as rahm emanuel's balls right now ,0
1467948979,Oh no my computer sucks. I don't think i'll be able to listen to the Xbox 360 Fancast tonite ,0
1467949047,is missing playing my trumpet ,0
1467949516,My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now ,0
1467949681,@sasii I know exactly how you feel! ,0
1467949746,At work ,0
1467949969,Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday. ,0
1467950027,@hert Jesus Camp? Yeah... ,0
1467950029,"@MaryBethune oh no! with everything that happened today, i forgot we were going dress shopping for the opera tomorrow. ",0
1467950217,Turtles are better than my Mac - lasts longer and moves faster ,0
1467950510,I am soaked. This is not pleasant ,0
1467950588,@ginayates Sorry to hear about Maggie.    Thoughts to your mum.,0
1467950600,"@ewarden, you may have to email this one to me  I hope you feel better.",0
1467950649,@miamiiboii dead @ yu gettin on wen im leavin ,0
1467950687,@arlenecd PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL! ,0
1467950866,@phlaimeaux where are you? ,0
1467950975,stupid arranged marriages... i'll convert so you can marry me...love you! ,0
1467951016,"@emilyruppe Well he said that he is a looser, and that is what the show implies ",0
1467951035,Poor Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8 ,0
1467951238,fuck omg  austins always there though man &lt;3 love you,0
1467951252,@nicolerichie I cried so hard when Matthew died ,0
1467951422,sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off ,0
1467951568,@chordsy - why am I the last to find out about these things? Like that you're on the twitter too. ,0
1467951850,@lovebscott absolutely not!! ,0
1467951931,http://twitpic.com/2y3cf - Filled with curry  the true indian in me is coming out,0
1467952069,im soooo cold right now ,0
1467952100,@heidimontag lol I kant believe cam got beat upp sooo embarasssiiiin ,0
1467952123,@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference ,0
1467952699,Tumblr: This is exactly how it feels wearing a �tie�  http://tinyurl.com/c8bvqh,0
1467952985,@daniela_95616 hahaa!! i just realized &quot;impune&quot; definitely isnt the word i wanted... dang. i'm so unclever. ,0
1467953090,watching old videos of dance team and such... makes me miss it  ,0
1467953163,Wahh  no CSI anywhere! DVR'ed I Love Money 2 though - gonna watch it then sleep - Goodnight Tweeters&lt;3,0
1467953277,Struggling hard with Inventory ,0
1467953367,@ddlovato Do you hate us?? Please don't ,0
1467953500,@ballinbitch haha im not THAT ballin. I still got bills to paaaaay ,0
1467953681,I'm in one of those days when I really just want to work from home.  Crap. ,0
1467953733,@paul_e_wog Wait...is it a game or just episodes? I'm so confused. ,0
1467953738,@carlyw66 HAHA. I cried...  I guess he did....,0
1467954059,I don't get statistics!  Its all a bunch of mumbo jumbo for me.,0
1467954070,"@sloanb Got it, sadly, only works for UK &amp; US at the moment ",0
1467959908,Evicted ,0
1467960066,doesn't enjoy learning CSS. ,0
1467960196,@nachojohnny Brian don't make me fuck u up LOL I replied 2 ur message...did u get my # ? I miss u ,0
1467960388,"@heidimontag I  dvr'd it and went to watch it, apparently the dish network went down SO I MISSED IT    I will have to catch a rerun!",0
1467960481,@JessDubb lmao. U may have to wait for another season to come thru. its summe boo. Hot nd dry ass weather ,0
1467960735,@LizChavez I can't set my feet on the ground. The missing eyelid people might get me!  ,0
1467960840,@daniela_95616 my english professor would be ashamed. ,0
1467961044,[-O] I wish the frogs weren't becoming extinct    http://tinyurl.com/cxe8w7,0
1467961091,"Came home from Cross County, Tired as ",0
1467961106,I don't want to walk home in this snow. Who wants to pick me up? ,0
1467961146,"@heidimontag Lauren is being stubborn. she loves you, you love her.  I feel so bad for you, though. it made me cry  lol!",0
1467961817,is grouchy. and wants bmar ,0
1467962336,"my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;. ",0
1467962502,Not feeling well and back hurts ,0
1467962634,Im in the mood for some chocolate. I want..... Miniature Reeses cups. Now ,0
1467962671,I can't take this heat! It's like an oven in here. I feel sick nwo ,0
1467962897,@nick_carter Come to the chat  just 15 minutes  please? http://fanclub.backstreetboys.com/chat.php,0
1467962938,Boredd. Colddd  Internet keeps stuffing up,0
1467963418,"I had a horrible nightmare last night which affected my sleep, now I'm really tired ",0
1467963477,"im lonely  keep me company! 22 female, new york",0
1467963715,@Born_4_Broadway Lost  and it was St. Ignacius Prepatory School. Haha.,0
1467963880,@birutagme yeah  it was really depressing... stuff like that gets to me,0
1467964211,"@whoisariston No problem, tongue-in-cheek remark.  Lots of acronyms, but no NZ ",0
1467964229,@greggrunberg hey you said matt was gonna go all ballistic... i was disappointed  good ep tho mostly,0
1467965065,ugh horrible ending to the sandra kantu story  prayers go out.,0
1467965832,@danielledeleasa http://twitpic.com/2y1pe - I hate 2 B allergic  i want a puppy soo bad that i've already thought some cool names,0
1467965873,Morning folks 7.00 am ..yawn! Up &amp; away to see to horses - hope Twitter is better behaved today!  Last night was a travesty ,0
1467965949,@QuanDotCom I miss mine too! ,0
1467965994,@AmandaEnglund Sorry to hear about your loss.     There have been many this year so far.,0
1467966187,@nicolerichie Gossip Girl was a repeat ,0
1467966260,@InYourEyes2410 I reckon ,0
1467966271,finding it really hard to use twitter ,0
1467966560,I've been stuck in this house for two days ,0
1467966646,is really sad and doesn't really know y!!??!!! ,0
1467967089,@thousand_miles no ,0
1467967410,"Maybe one of these years I'll get a tax return.  A girl can dream, right?",0
1467967432,"Back at work, tired as hell and i feel a cold coming ",0
1467967862,@clarianne @Knot2serious APRIL 9TH ISN'T COMING SOON ENOUGH ,0
1467968140,"@hannahsix cream for his eye and he may have herpes - not ocular herpes, but a different strain.    He's doing okay though.",0
1467968155,gotta repeat  whole art folio cuz old one with a whole terms work got wet ,0
1467968402,I'm ready for the weekend already. It's only Monday. ,0
1467968584,@lovebscott umm nope..think im an insomniac ..plus i got the flu...i'lll be sleepin like a phuckin fish outta water any minute now! ,0
1467968722,"has Finland sleeping for the night, not really enough time ",0
1467968741,@lunafiko can't wait to try em but prolly have to wait until next weekend at the earliest ,0
1467968785,Shiner is taking up all my bed and blankets! ,0
1467968979,@clarianne APRIL 9TH ISN'T COMING SOON ENOUGH ,0
1467969001,wants to cry ,0
1467969172,I need to go to the bank tomorrow before I go broke... ,0
1467969478,"This earthquake in italy has me sadden.  it's only three hours away from naples, where my family is ",0
1467969551,"i should be sleeping, i have a stressed out week coming to me. ",0
1467969625,@dragoneer Yea   I am working tp hack my server to do the 12player thing for folks,0
1467969654,has hurt her ankle!! and is going to the dr ,0
1467970550,@raymondroman oh noes. how did you manage to send something to the trash can AND empty it without noticing! i feel for ya ,0
1467970648,Lost my free copy of radioactive so can't put it on my ipod grr!And i can't go out + buy 'nother coz it came with that paper ,0
1467970783,doing make up shit ,0
1467970917,"Photoshop, I hate it when you crash ",0
1467971318,vacations makes me feel sick! ,0
1467971407,you shouldn't have gone ,0
1467971977,listening to Murd and 9th wonder- just chillen out missing my crazy sex life  ,0
1467972017,"@louie094: shooting!?!! be careful, luisa ",0
1467972262,@hillary006 I'm sure everyone has ruined my gift to you  Whitney has my serious Cell #...We doing easter as well?,0
1467972493,is at Beso in Hollywood... so tired ,0
1467972750,"I don't want to wake up early tomorrow.  Damn you, work!",0
1467972931,just finished watching the movie Prayers for Bobby. Broke my heart ,0
1467978564,@syekr is myki really horrible? ,0
1467978585,@stephenkruiser i had 2 put my dog down today too  someone ran her over,0
1467978803,@NevadaWolf Sorry to hear about your DNF run tonight. Always a risk to get bad coords on an FTF!! ,0
1467978846,"@Honey3223 I did get some disgruntled people when I wrote my ESN, but the 1000 hits in one day made up for it. Bill pulls in 250 tops ",0
1467979094,"@moony394 OHH! OMG. LMAO. I'm crying right now, LOL! KUTNERRRR was the best! ",0
1467979143,came back from running and took a shower...why does my lower stomach still hurt after exercising? ,0
1467979291,watching Fallon with mom and working on a project...school is hard ,0
1467979353,56 min till home time and counting! I have a craving to visit the MAC store but they will have closed by the time I get there ,0
1467979479,@stephenkruiser I am so sorry to hear that!  Take care!,0
1467979491,@PaulColes  hmmm...greed is good when it motivates the individual to do better-not so much when it takes away from others ,0
1467979676,"@GABBYiSACTiVE brat! You have to rub it in, don't you.... I want a mocha ",0
1467979782,KUTNERRRR!  WHY??? WHY??????  And to think that 13 is still on the show?? UGH. Kutner/Kal Penn - you've been the bright star in Ho ...,0
1467979881,@redvinylgirl my mom has it. I wish you the best of luck ,0
1467980053,I so hate homeworks -.- My head hurts so bad ,0
1467980251,got the ebay blues! item i want jumped from no bidders to over $100 in an hour.. still has 3 hours to go. i'd better not get my hopes up ,0
1467980262,@gigdiary I know -  was a little depressed that we ate so much last night there were no leftovers today ,0
1467980679,"well the pc in my living room suffered a fatal partion lost, all my itunes library is gone.. and some docs with pics.... ",0
1467980858,sad day: manu out for the season ,0
1467981007,@stephenkruiser You poor spunky...its so sad...my Rotti made it to 10 and I had to go down the same path....I know how you feel ,0
1467981027,im sooo sad right now  i need a hug,0
1467981326,"wants her step brother home  im so worried, you dont even know. i hope he knows how much i care for him...",0
1467981408,@heidimontag just got done watching the hills! loved it! excited for the next episode! and im sad this is the last season! ,0
1467981468,@ryanmwilson aww that stinks!  *hugs*,0
1467981584,"I'm tired. I feel like crap. And the world feels all crummy. Make me happy, USB disco mouse. ",0
1467981695,"i dont want to believe what im reading...buu,so sad ",0
1467981897,Wondering why gamebattles is down ,0
1467982038,White trash vs us... We were outnumbered.  http://twitpic.com/2y3jp,0
1467982039,"@emitstop So true, I have it and don't use it ",0
1467982077,"Spring break is here at last, but no one is here to celebrate ",0
1467982235,Morning! Bah Car won't start.. waiting for the ANWB.... ,0
1467982281,"@katebornstein which is pretty anti memorial tattoos   but for all but the strictest, there's no official BAN, just disapproving family",0
1467982442,"Balamurugan, a longterm member of the team is leaving this month. We'll miss working with him  hope he does well in his next venture",0
1467982606,@JustGelo Its sad knowing how they found her body. What a crazy world we live in. No child deserves that ya know. ,0
1467982607,"I wanna rock a Maxi dress @ Coachella, but lacking funding ",0
1467982718,Of course the baby is screaming in the crib the night before my first day back at work.  So I let him cry it out? Boooo,0
1467982795,"I am home missing my baby  Busy week ahead Fri is a chill day with my guy and kids, Egg hunt Sat, Spiral and DMB Sat night and Easter!",0
1467983247,@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page ,0
1467983249,@stephenkruiser that's horrible  sorryto hear that.,0
1467983568,@David_Henrie i cant find it! it says dtmafiaofficial doesnt exist!there's jus 1 dtmafia i found n u dun seem to b followin it  wht to do?,0
1467983745,i thought you would support me on this ,0
1467983950,"augh, eff sarth  i stole some of MIL's nail polish, its pretty! =o",0
1467984364,Wishes I was on the Spring Fling Tour with Dawn &amp; neecee Sigh  G'knight,0
1467984605,The Hoyts Distribution NZ website isn't working for me. Great. And it HAS to be like this when I need it most ,0
1467984655,@crummyasshole i don't like that they only had him in the first movie  cillian murphy is hot ,0
1467985031,wishes for good old cartoons to come back. ie: Captain Planet! Where's Wally! Daria! (sadness  ),0
1467985114,not feeling v good abt myself ,0
1467985153,i just got a text from sarah ,0
1467985155,Another day at centre point - this time an early start so guessing train will be rammed with commuters ,0
1467985166,"Four games this fall: Modern Warfare 2, Halo 3 ODST, Brutal Legend, and Bioshock 2 I need more cash ",0
1467985185,"@d_castillo ugh, that's disconcerting ",0
1467985226,@Devinthedude007 actually the whole site has finally been taken over by those damn russians ,0
1467985259,MY TWEETS ARENT GOING THROUGH ,0
1467985560,"Just finished a delicious breakfast, my last in Paris  I'll miss milk, europe has the tastiest milk in the world, I don't drink it in US.",0
1467986058,"iLearn is down and out, great considering finals are this week... ",0
1467986061,@Carmonium i'm stressed outttt ,0
1467986157,Also I shouldve Bern asleep an hour ago ,0
1467986284,trying to figure out this twitter thing...none of my friends are on  yet. Soo much to see.,0
1467986323,Re-pinging @Kyle44: Custom icons I made! =] look cool but the edges could be less square  might look bad on a diff background,0
1467986374,I want to be back in LA ,0
1467986559,@enterbelladonna i dunno how to use the forum and i get frustrated with it. i'll miss talking to you on here. ,0
1467986889,@lilbucknuts41 not an option ,0
1467986976,@georgeruiz Unfortunately one of those moments wasn't a giant squid monster. ,0
1467987098,@thestar_rage I want one too    is the branch in MidV open too?,0
1467987619,"@daNanner aw, sorry to hear that. ",0
1467987712,"Change of plans, we ordered Macs instead. Time to hit the books! ",0
1467987736,@polhillian YUP. ,0
1467987971,@NKDreamer did you see Donnie's tweet stats? almost 700 @ replies...and no JRK ,0
1467988366,"@tim_grainger nah, I haven't received my stimulus yet ",0
1467988612,@ikimb0 i just seen ur tweet . plz write bak if u get this. i havnt got one reply bak ,0
1467988885,@McCainBlogette Awwwww and you were trying to go to sleep 3 hours ago ,0
1467989188,"@stephenkruiser I'm so sorry to hear that.  It's always sad when we lose those close to us, as we loved them.",0
1467989855,cant sleep but im still feelin like a piece of shit ,0
1467990115,@stephenkruiser oh  my sympathies. it's a hard decision. i always hope my old border collie will go in her sleep. she's 14 too. *hug*,0
1467990374,@josephheustess ...well there was this really cool part where... i wont spoil it ,0
1467990530,@limbecky I'm doing the time warp without you and am sad. ,0
1467990628,"@theresawhite this is true, lol but it's still a slap in the face after such a warm end of march ",0
1467992207,I hate converting movies just to put em on my itouch ,0
1467992251,gross i have a pimple ,0
1467992351,@Torturedlady yea  ma'naaaaaaaaaaaaaaaaaaaam (marwan accent) lol,0
1467992521,one less follower tonight ,0
1467992592,@Unholyknight so did your mom last night.  brb while I figure out whether I just burned you or myself the most.,0
1467992696,I feel like I am the only &quot;twitterer&quot; not on TweetDeck. ,0
1467992866,@Wyldceltic1 He has Karate tournament in 8 weeks  ,0
1467992993,going to sleep can't be up until 1am again...and no I didn't finish my statistics homework! ,0
1467993509,North carolina baby!! Aint nothin stopping them but the nba draft ,0
1467993608,Can't sleep again ,0
1467993829,"I reaaly miss john mayer's twitters.  fuck rude people. Remove him if you don't like his tweets, bitchfucks.",0
1467993866,is going to have a late one at MQU today ,0
1467994306,im so tired of work...i need a life.... ,0
1467994316,"just leavin work, my feet hurt ",0
1467994419,@PlayRadioPlay that was so sad and unexpected.  i totally cried haha.,0
1467994519,Superneej: Morning! Bah Car won't start.. waiting for the ANWB.... ,0
1467995216,Still doing my homework!!! ,0
1467995217,A little sad ,0
1467995433,@deepbluesealove My Mom &amp; Dad both get up around 6...too early for me ,0
1467995609,should've been asleep two hours ago ,0
1467995759,@stephenkruiser So sorry to hear about your dog. ,0
1467996032,"Funny how the little things make me homesick, criminals breakn n2 a brownstone on LawNOrd CI made me misty ",0
1467996096,"@djsoulsister yeah, great vid. I had the 12&quot; single, but sold it a few years ago ",0
1467996633,im on val's mac in iitsc clubroom. still sweating ,0
1467996852,@stephenkruiser awww so sad!!!  I'm so sorry!!,0
1467997236,UpdatingFFE.  That gives me nothing to do for a good twenty minutes!,0
1467997817,"Hot compress not rily workng for pulled muscle  gng to bed, good night",0
1467998037,Have an invite for &quot;Healthy Dining&quot; session at Ashok Hotel today with Exec Chef R.Chopra but damn workload - will have to skip it! ,0
1467998248,@stephenkruiser I'm so sorry to hear about your dog   wishing you happier days to come!,0
1467998362,@hellivina I miss 'em too. ,0
1467998485,"@misstoriblack cool , i have no tweet apps  for my razr 2",0
1467998601,I'm off too bed. I gotta wake up hella early tomorrow morning. ,0
1467998657,still procrastinating... i hate organizing my clothes  there's just so much....,0
1467998795,"Just been playing with the new Mobbler v0.4.0 and it adds some great new features, but won't play music on my E71, like v0.3.5 did ",0
1467998928,@latroneb oh but there's one bestie missing ,0
1467998954,"@esuriospiritus time to come back to flawda for double dates! no, seriously, i'm sorry to hear that. ",0
1467998983,I'm up way to late to be working for a client 12:10 AM  #fb,0
1467999423,blegghhhh i have to go to work ,0
1467999499,Back at work  @ John Muir Dr http://loopt.us/KoqAbg,0
1467999819,@DAChesterFrench I emailed you yesterday and u never responded ,0
1467999887,It's going to be a long year for A's fans. ,0
1468000014,Just got done watching the new House episode.Definitely one of the saddest episodes ever. ,0
1468000208,Man... taxes suck.  I'm horrified that i did something wrong on them.  TurboTax decided to keep around a lot of the stuff I turned off.  ,0
1468000700,Sleep time.  Tomorrow is gonna suck ,0
1468000743,WTF Not Kutner!  Oh I'm so pissed @ House.  I mean really WTF   ,0
1468000812,@AmberPacific i know i dont know why i said that ,0
1468000880,CASH RULES EVERYTHING AROUND ME ,0
1468000929,Just picked up some oats from the market to eat for breakfast with my boy @adamgoldston now time to do work at USC... late night ,0
1468000948,i feel sick  too much icecream,0
1468000996,@faithgg45  this computer doesn't have shockwave...blah  no account yet,0
1468001373,@RubyRose1 awww wish i could go! but its in sydney ,0
1468001543,@luxuryprgal hahaha suriously! I feel like everyone knows this show is a joke except lc! ,0
1468001960,"I just can't spell today, i totally suck ",0
1468001978,are you vaccinated against chicken-pox?should I vaccinate my 3 yr old?I am SO confused about this damn thing ,0
1468002902,@ school  at least last day!!!!!!,0
1468002948,Yawwwn! Gotta get up early tomorrow  who's ready for the weekend???,0
1468003025,i miss being at home for calving season...sad that black one died this morning  wish i had some bottle calves!,0
1468003264,@stephenkruiser i so sorry for your loss. my brother dog sam is sick w/cushings disease. ,0
1468003324,Back to work. I get to spend the next 8 hours alone in the dispatch room ,0
1468003327,"there's a new kind of starburst: favereds. sounds fab, bc cherry and strawberry are MY fav red's but they added watermellon and its yucky ",0
1468003631,"Well, so much for being productive on my 2 days off from Angels ",0
1468004048,@andreabakes Oh gee - insomnia sucks   Have you tried melatonin?,0
1468004641,@vivekg86 Good to hear that we have support in NetBeans. But then its NetBeans you know ,0
1468004743,@heidimontag I wish we would get it the same time at the rest of world. unfornately I am in Cairo and have to wait for mtva to play it ,0
1468004846,heartbroken over little sandra. prayers are with the family. ,0
1468005022,"@hadtobeyou I'm at 900 words, it's all can do  I'll finish tomorrow maybe",0
1468005297,@shortiethug how come ur background covers the screen but mine is in the corner? ,0
1468006137,"Wrote exactly three lines of dialogue tonight, then gave up. ",0
1468006169,@ashman01 My only complaint about Facebook is they've changed it so much it's confusing ,0
1468006195,Sliced my finger ,0
1468006296,going thru town and traffic on bypass is stink ,0
1468006362,Ugh can't sleep.  Wish i had a good cuddle to  Make me ass out ,0
1468006505,I hate when software update downloads updates without telling me. I never know what's downloading when it is ,0
1468006591,went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-,0
1468006681,The internet is hating me. Night i s'pose. ,0
1468006748,@contactabe I'm so jealous.  I missed all of opening day this year ,0
1468006784,It's so cruel having to wait for reviews to come in.  So far it looks like Star Trek will be the best film of the year!,0
1468006962,"Debating if I should just shower now, so I can sleep a little later tomorrow ",0
1468007450,My stress always culminates with physical pain.  ,0
1468007676,need to sleep. but cant ,0
1468007877,my little pinky finger hurts so much.. ,0
1468010183,@sarahsaturday I'm sorry your gift card ran out.... That suck. ,0
1468010236,home for spring break. no one is home tho ,0
1468010250,I accessed oneindia.mobi from a Google phone (Android). It doesn't support Indic languages ,0
1468010346,Why does school take over your life so much you don't get sleep anymore  .. I am still doing school work and have more to do as well,0
1468010664,@MTsiaklides aw I wish I could! I can't really speak to my yia yia because she doesn't speak english ,0
1468011003,@winggato no free comp lol ,0
1468011315,getting ready to clean the house from top to bottom ,0
1468012099,crying  my friend is moving away tomorrow ,0
1468012103,@swiftkaratechop STOP NOMNOMS!!!! ..you didn't share!  Night peoples!!,0
1468012152,"thinks she is getting a cold that she caught from Daddy.  Oh no, my trip would be ruined. ",0
1468012289,@moony394 yeah  is it bcoz kal penn is a visiting lecturer somewhere n cant be on the show anymore? im gonna miss him ,0
1468012316,So the procrastination starts early in the quarter. I don't want to reaaaaad and write a paper ,0
1468012486,What? Apparently it's 52 degress at 11pm in Washington State. I miss winter already ,0
1468012742,being bored at homee ,0
1468012912,massage was great. i just spilled coke all over my desk  lame. watching the simpsons as i've finished all my hills dvds.,0
1468012988,@nick_carter I will wait for you at fanclub chat.. even tough you're not my favorite ,0
1468013020,has a mild left inner ear infection.. and its got this irritating &quot;blocked&quot; feeling since sunday.. ,0
1468013135,@JaneBodehouse Hey there! Nope. My cuteness @HoytFortenberry is away for awhile ,0
1468013308,It's only tuesday ,0
1468013368,Haha not even yo. I just didn't know how to do that @thang to you on twitter  Haha,0
1468013773,Someones alarm clock or a phone woke me up at 3am...Still got my headache from yesterday night ,0
1468013866,@kalichosich awww poor puppy is she ok? ,0
1468013989,i might break down and eat some buffalo wings tomorrow ,0
1468014152,"Sittin here w/Kayla, I really really reallly dis-like having a brother.  He doesn't know when to stop. I'm waiting for the day when one of",0
1468014191,Fed bokkie too many birthday treats-sicko ,0
1468014340,"'s Kinda Bummed. An Agency Just Told Me That I Didn't Have The 'LOOK' That They Were Going For. Ladies, Please Help Me Create The 'LOOK' ",0
1468014571,Work laptop is officially dead .. Not happy at all.. ,0
1468014803,"My goodness, it's freezing down here !!!!! ",0
1468015006,@heidimontag why do you put up with him!!!!!  You should listen to your mom ,0
1468015014,is stucked in Paris and can't even travel into France (for work) ,0
1468015635,"@JoannaFBeckett, i don't think there's one close by. Last time I checked, the closest one was 70 miles away! ",0
1468017259,aaaaand back to my literature review  At least i have a friendly cup of coffee to keep me company.,0
1468018354,I am worried that I won't get my $900 even though I paid a buttload of tax last year ! ,0
1468018399,"Okay, so.. STILL NO SCHOOL!!!! ",0
1468018434,IS PHONELESS  ...NOW OFF TOO SLEEP,0
1468018610,"Reeked of alcohol at the dentist this morning + was drunk when i put on my tshirt, realised it had a huge stain. Dentist looked disgusted ",0
1468019147,it is really cold ,0
1468019183,cant sleep  she wants to dream!!,0
1468019369,Can't sleep  I hate these nights when I try to go to bed early and stay awake for hours. Poo!,0
1468019453,@rootbeersoup Yeah. Too bad people like a certain burrito-eating man exist. ,0
1468019679,@Cronotriggers  that's sad.,0
1468020159,just found out that my mum  and my adopted auntie are on twitter.. check them out my mum is TessM64 and my awesome as auntie is tania38,0
1468020340,"Cannot sleep....WIDE AWAKE!!...and I gotta go to work later too. Boy, am I going to have a crappy day. ",0
1468020550,struggling with eam law ,0
1468020636,Why can't I sleep like her  http://twitpic.com/2y3ty,0
1468020819,Bouts to start 24. Poor linny couldn't keep her eyes open.  she tired and has to work tomorrow morning. Night @ilovefatsusan.,0
1468020989,My 4 year old (18 year old) is driving me around the twist...i don't want to be like this ,0
1468021282,"Well, that sucked. ",0
1468021321,i have to be out of my place in 3 days...any help i can get packing/painting/cleaning is much appreciated. oh. and RIP my wall  ,0
1468021330,"Opening a partially frozen beer= Beer on the toaster, under the oven and all over the counter. The kitchen smells like we run a speakeasy ",0
1468021397,@stewiebrittany no  i dont even know how to ride it,0
1468021408,"@MonaSmith sadly, yes. i think i need counciling now ",0
1468021699,"making myself ready for school...don't feel like going, but have two tests ",0
1468022265,Smugness gone. My train also failed to turn up so I'm heading for Victoria followed by an unpleasant tube ride to the City. ,0
1468022377,Anybody know where my iPod went? ,0
1468022707,"aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible.",0
1468022727,@lilibat never been able to afford to get them out. I'd much rather go through the extraction than continue with what I deal with now. ,0
1468023022, Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?,0
1468023065,@kameelahwrites &lt;33 codez....they've been MIA tho ,0
1468023146,@reannaremick doesnt work on my cell  go to sleep! =P,0
1468023365,it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday ,0
1468023488,@taliasunset rock band is hard..on expert!!! ,0
1468023501,@beachbassbone: roomie was home all day. All he had to do was scratch at the door. Comforter has to goto large laundromat machines. ,0
1468023868,"One of the hardest thing with this schedule, no one I can chat with at the end of my day usually ",0
1468024089,they killed off a character on one of my favorite shows and now i'm upset ,0
1468024248,jealous of my friends who got to see the new Star Trek film in Austin tonight. ,0
1468024469,Listening to Q! I got a really bad headache and a drivin lesson in ten mins.... Lucky me  i just wana sleeep!  ,0
1468024495,"@Steve_Buscemi SHUT UP you...I am hungry! And in Britain, home of the most boring suckassy breakfast in the world!  I MISS DENNYS!!",0
1468030831,good morning everybody! pkoi y fais pas beau  bon coffee time!,0
1468031172,work again ,0
1468031217,Essay time.... ,0
1468031438,@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. ,0
1468031439,"@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. ",0
1468031544,@widyatarina say what??? kal penn's leaving house?! noooooo!!! awww... i totally missed it tonight ,0
1468031563,no! i lost a loyal ,0
1468031616,played another hand very bad and lost half my stack ,0
1468031800,It's 6.20pm - early days in a looooooong night at work ,0
1468031805,@yaykimo It's sad it's the last season.  I wanna see when Spencer calls Lauren!,0
1468031882,So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though ,0
1468032209,@rj i don't know what half of that means ,0
1468032348,homework homework homework ,0
1468032456,"worked his heart out today, doubling my weight at each station. Result: Stiff and pulled muscles... OUCH! ",0
1468032547,@MeLaMachinko now i feel bad for unfollowing. ,0
1468032572,"So... Tired... God I hate the new job, and only two days in ",0
1468032622,Sad about Kutner being killed off my fav show House! ,0
1468032862,happy for Coach Stringer (HOF c/o 2009!)...now if I can only finish my term paper on her ,0
1468032869,I feel like shit. This is NOT the way I want to spend my birthday's eve ,0
1468033025,"so far i have 311 on all my sites put together,  most of them were me checking out the updates i made......",0
1468033122,has a lot on her mind. I needs to make some moneys. And ideas. Nowhere is hiring! ,0
1468033152,@emiliexclarkex miss you ,0
1468033194,@stephenkruiser I'm so sorry to hear about your dog ,0
1468033322,Too much internet. How it plagues me ,0
1468033365,i miss my ex soo much ,0
1468033516,Sodding M25   http://twitpic.com/2y3y0,0
1468033903,oh I thought the pirate bay trial verdict was today :-s apparently it's in 10 days ,0
1468033983,@featherinair call me back. ,0
1468034035,"is in study hall now, and i will log off immediately.  http://plurk.com/p/mzxbg",0
1468034417,it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. ,0
1468034467,"I totally have like...  four girl options, and none of them seem viable ",0
1468034646,"so far i have 311 veiws on all my sites put together,  most of them were me checking out the updates i made......",0
1468034673,Listening to Bjork's All is full of Love... crying ,0
1468034773,"Omg the hills! Then I love money2, aww I think becky buckwild goes ",0
1468034808,is craving for some tantan nabe  http://plurk.com/p/mzxcs,0
1468035296,C'mon sean man ,0
1468035396,Watching &quot;a league of their own&quot;...makes me miss mint chocolate ice cream cones and my grand ma  fuck.,0
1468035417,"Lost my phone some where.maybe in the grass, its just so long, hope it doesn't rain ",0
1468035468,@tomatosalsa hope you aren't referring to me  say hello to your new stalker LOL,0
1468035613,@brettyboo why were u sleeping?! Ur gonna be up all night now  how was ur bike ride?,0
1468035748,"@SLessard But, but, but . . I wanna listen to the masters too!  ",0
1468035840,"@Sephystryx I've been looking about for good stuff to write, but also been doing loads of uni work ",0
1468035969,i feel unloved. dropped 2 tweeters ,0
1468036076,"Off to London for the day on Thursday, it's gonna be raining, oh fab  won't see much on the London Eye! Still Robbie won't care bless him",0
1468036478,Completely wiped and reloaded the 8900.... Lost all BBM contacts    Going to bed sad.,0
1468036579,@mykele sayyyy whaaaa? I wasn't invited... ,0
1468036634,Didn't sleep too bad considering I have a workshop starting today. Beginnings of a sore throat though ,0
1468036770,@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old ,0
